,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX
,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value
2023-11-10 09:00:00,49400000.0,50215000.0,48759000.0,50030000.0,6043.14362454,299708542656.05597,2855000.0,2875000.0,2781000.0,2792000.0,56254.72441588,158892912404.14462,496.0,522.0,489.0,518.0,55571752.9543236,27931218069.93242,898.0,899.0,864.0,886.0,378109749.37598467,333767994314.5983,6860.0,7130.0,6710.0,7120.0,2506304.68964883,17305926771.400463,325850.0,329300.0,317500.0,323700.0,81097.86314711,26185791990.848957,27990.0,29720.0,27110.0,28050.0,10710821.78079796,304314782613.0265,918.0,956.0,904.0,951.0,21299669.5579787,19733270268.484894,133.0,152.0,133.0,142.0,345257866.73975253,48877991432.16607
2023-11-11 09:00:00,50030000.0,50100000.0,49230000.0,49629000.0,3533.85638572,175349322990.9461,2791000.0,2799000.0,2725000.0,2748000.0,23809.43564358,65627597466.7676,518.0,527.0,496.0,514.0,47487017.12599364,24267112309.380352,886.0,928.0,863.0,887.0,413200259.39959824,368576178845.4189,7125.0,7550.0,6835.0,7425.0,2399138.32381741,17271136926.8771,323700.0,324000.0,312300.0,316550.0,48257.42343816,15344714389.23035,28070.0,28160.0,26170.0,26800.0,3980570.4508833,107418418585.48651,951.0,992.0,934.0,971.0,25914278.10483997,25030866202.38663,142.0,146.0,140.0,144.0,94342466.16073535,13433790402.606176
2023-11-12 09:00:00,49629000.0,49929000.0,49141000.0,49418000.0,3274.7534793,161934761242.51166,2748000.0,2752000.0,2702000.0,2724000.0,15305.19836546,41786860794.50963,513.0,520.0,498.0,511.0,31763858.02407289,16174873574.483648,886.0,893.0,868.0,882.0,178930807.78163147,157801755084.03546,7435.0,7795.0,7165.0,7615.0,3194655.2170328,24191171001.576572,316600.0,318500.0,310000.0,315500.0,33195.66971469,10455144747.174948,26800.0,27250.0,25610.0,26680.0,2134974.05845965,56595284116.537766,970.0,987.0,938.0,978.0,14027966.6693577,13595368662.1729,144.0,146.0,142.0,145.0,73588141.15522663,10572011978.309132
2023-11-13 09:00:00,49418000.0,49803000.0,49000000.0,49154000.0,3616.16847856,178810971819.30255,2725000.0,2841000.0,2717000.0,2767000.0,38650.4893523,107257038311.57425,511.0,517.0,478.0,482.0,52984422.89799736,26351826922.19382,881.0,1000.0,868.0,902.0,556208133.4372238,505815216207.046,7610.0,7845.0,7175.0,7220.0,2314667.38995315,17400339102.080914,315500.0,323300.0,313050.0,315300.0,53735.80539869,17060089201.123652,26690.0,28440.0,26350.0,26930.0,5026354.21573666,137684616679.92963,977.0,1010.0,965.0,972.0,18476238.03369489,18246459895.879616,144.0,149.0,143.0,144.0,101678891.40397842,14911088910.122318
2023-11-14 09:00:00,49151000.0,49633000.0,47524000.0,47969000.0,5902.63410005,288080691020.0241,2765000.0,2784000.0,2653000.0,2673000.0,30538.2291856,83499507921.75075,482.0,499.0,468.0,482.0,56015632.37232365,27104883128.143715,902.0,905.0,834.0,850.0,449357657.68253434,393856841432.5659,7220.0,7430.0,6910.0,7025.0,1684766.52922649,12104356218.218893,315300.0,322500.0,308050.0,312900.0,48180.48748587,15246753082.775043,26900.0,27160.0,25500.0,25770.0,3088842.71098246,81715281020.52214,971.0,983.0,915.0,939.0,13963953.75259482,13349320695.28968,144.0,145.0,137.0,138.0,112273587.57609244,15931444656.426489
2023-11-15 09:00:00,47969000.0,50552000.0,47018000.0,50457000.0,6306.63752813,306665869019.82623,2673000.0,2749000.0,2612000.0,2746000.0,27310.33132117,73185653185.68709,483.0,506.0,470.0,505.0,36681581.40176911,17940771777.29665,850.0,867.0,831.0,864.0,247514131.29061568,210121110294.702,7025.0,7510.0,6910.0,7430.0,1492788.18957879,10728619908.868277,312750.0,319800.0,305850.0,319700.0,42167.06784514,13179368960.19173,25770.0,26730.0,24910.0,26710.0,2415656.73841259,62112496034.16793,939.0,977.0,915.0,974.0,9099291.20053352,8632976761.249825,138.0,140.0,136.0,139.0,99257818.68029924,13746176903.617603
2023-11-16 09:00:00,50463000.0,50652000.0,48115000.0,48868000.0,5432.88965934,269149850359.8781,2745000.0,2802000.0,2620000.0,2654000.0,43574.26050616,118969071273.31854,505.0,549.0,486.0,503.0,123699458.78529923,64478175783.4331,864.0,873.0,822.0,827.0,321368400.740637,273540426751.25247,7430.0,7745.0,7190.0,7230.0,2531439.44482851,18952130556.64514,319650.0,327750.0,311500.0,316250.0,56271.94663613,17915406318.38998,26710.0,27980.0,25650.0,26030.0,4730991.32089529,127245935079.23853,974.0,1005.0,936.0,953.0,17856969.83147534,17479090190.682606,139.0,140.0,137.0,139.0,81530274.1112882,11339110392.590796
2023-11-17 09:00:00,48878000.0,49501000.0,48552000.0,49390000.0,3480.16145402,170567582593.56808,2654000.0,2677000.0,2587000.0,2650000.0,20373.50821536,53805105103.52268,503.0,511.0,481.0,496.0,53316703.09837853,26544010591.311623,827.0,839.0,798.0,827.0,238736017.98402458,196220055075.2207,7230.0,7380.0,6865.0,7095.0,1419010.13658816,10176563065.052649,316100.0,316850.0,302250.0,310300.0,36385.24606864,11270653162.350428,26030.0,27050.0,25160.0,26140.0,2403347.97735514,62809396892.524376,953.0,975.0,927.0,962.0,9440862.96832228,8991709396.450085,139.0,140.0,138.0,140.0,74866984.49909216,10414776702.926556
2023-11-18 09:00:00,49390000.0,49507000.0,48862000.0,49165000.0,1849.64117899,90867746691.93956,2650000.0,2651000.0,2588000.0,2638000.0,10428.16621738,27319048757.65498,496.0,509.0,472.0,507.0,34149043.28357119,16718719045.04425,827.0,828.0,799.0,821.0,122905044.80591705,100035308179.70398,7085.0,7125.0,6740.0,7120.0,718676.87632526,4988181622.285949,310250.0,310250.0,298950.0,306150.0,16708.59978713,5081752940.884216,26160.0,26160.0,24990.0,25790.0,1220994.19867191,31175468942.529743,962.0,963.0,912.0,956.0,7098979.1584376,6678656180.661708,140.0,140.0,136.0,138.0,55607017.20128811,7692934998.671096
2023-11-19 09:00:00,49190000.0,49999000.0,49000000.0,49800000.0,2013.89896514,99286328889.46626,2639000.0,2688000.0,2618000.0,2680000.0,10513.86465412,27785893270.24223,507.0,514.0,496.0,513.0,29945299.05556278,15118692411.779972,821.0,843.0,810.0,833.0,156835577.2216623,129894398030.39594,7120.0,7320.0,6975.0,7240.0,725310.74730899,5185045227.769804,305900.0,309250.0,301900.0,308050.0,22004.86883106,6739068250.405701,25790.0,26170.0,25420.0,26110.0,848594.58560624,21869370940.664112,954.0,967.0,937.0,962.0,4075149.07731933,3886761359.9681644,138.0,139.0,137.0,139.0,56727603.53336133,7830932620.448368
2023-11-20 09:00:00,49800000.0,50305000.0,49283000.0,50170000.0,3173.09186779,158066390992.00266,2680000.0,2747000.0,2661000.0,2708000.0,16939.08492044,45735258731.63362,512.0,532.0,507.0,510.0,37265060.85897773,19296887284.40584,833.0,836.0,820.0,822.0,120027665.18546338,99374480989.3629,7240.0,7430.0,7070.0,7110.0,1386039.19309298,10064650144.135544,308050.0,308600.0,302650.0,304200.0,16902.28608929,5166499777.45566,26110.0,26590.0,25760.0,26080.0,1423076.53232497,37191720891.90188,963.0,975.0,941.0,949.0,7027410.09603976,6732689320.017791,138.0,140.0,135.0,136.0,77100678.93687297,10657159825.662766
2023-11-21 09:00:00,50170000.0,50389000.0,48510000.0,48510000.0,5154.0749487,255668303594.71704,2708000.0,2720000.0,2620000.0,2620000.0,22890.56276139,61187988275.03368,510.0,523.0,482.0,483.0,42040244.25199175,21173136981.767006,821.0,827.0,783.0,784.0,220847707.2743686,178394334018.25497,7120.0,7150.0,6560.0,6590.0,1662801.04459709,11412353795.007267,304200.0,315700.0,290000.0,293250.0,79485.10326504,24413137641.701168,26070.0,26250.0,24300.0,24450.0,1644998.29217206,41801378192.93258,949.0,960.0,872.0,878.0,11313947.60578922,10461128035.904333,135.0,137.0,130.0,131.0,94267364.50490296,12725714565.548115
2023-11-22 09:00:00,48521000.0,50499000.0,48391000.0,50042000.0,4203.05718026,207585606679.1641,2621000.0,2790000.0,2618000.0,2761000.0,22918.35349663,62366076716.9616,483.0,517.0,482.0,508.0,25988264.62778224,12966602006.77298,784.0,822.0,783.0,818.0,167374207.4249809,134385705289.46904,6585.0,7055.0,6570.0,6915.0,800369.13251341,5461338736.599138,293100.0,301850.0,292150.0,300000.0,35863.91338105,10669262403.602642,24450.0,25800.0,24420.0,25410.0,1297679.19710569,32603595755.338505,878.0,913.0,876.0,907.0,8073292.67515836,7241697909.734133,130.0,138.0,130.0,136.0,123785234.63523501,16536286442.077633
2023-11-23 09:00:00,50050000.0,50253000.0,49500000.0,49929000.0,2375.37097906,118658022255.89616,2761000.0,2790000.0,2730000.0,2761000.0,15741.35935334,43459431061.59199,508.0,519.0,504.0,518.0,22877615.56761923,11697399424.509068,816.0,833.0,811.0,830.0,161250744.76731506,132609943768.07254,6915.0,6980.0,6820.0,6890.0,792240.08897497,5474800983.262465,300050.0,304400.0,297500.0,301650.0,21531.1692736,6475109320.634306,25410.0,25670.0,25040.0,25340.0,784882.47720595,19923280894.80208,908.0,913.0,887.0,903.0,6932491.01886681,6245735641.658709,135.0,137.0,135.0,137.0,75617156.68499374,10259257055.715418
2023-11-24 09:00:00,49936000.0,51323000.0,49888000.0,50601000.0,3684.13103632,186303047671.0546,2762000.0,2848000.0,2756000.0,2790000.0,21099.34124927,59177619236.15726,519.0,532.0,515.0,518.0,39948488.94638515,20898712416.8639,831.0,837.0,827.0,832.0,142448507.53076026,118495637975.65527,6890.0,7100.0,6855.0,7030.0,802244.99751388,5601670361.880004,301650.0,307800.0,300350.0,303500.0,28357.66811249,8598006562.342373,25330.0,26150.0,25220.0,25730.0,1207545.62238497,31058447919.69976,905.0,924.0,901.0,917.0,5549668.8763126,5057463513.106872,137.0,141.0,136.0,141.0,96020899.23938447,13246775332.755121
2023-11-25 09:00:00,50606000.0,50802000.0,50307000.0,50533000.0,1735.64159119,87821072936.28871,2790000.0,2807000.0,2765000.0,2785000.0,11020.3006189,30751600144.52614,518.0,530.0,516.0,527.0,20628307.82707761,10803902357.801922,832.0,835.0,824.0,832.0,78925303.235962,65568486146.560646,7030.0,7210.0,7005.0,7130.0,817295.43479997,5802808873.868685,303300.0,306050.0,301900.0,304250.0,14606.2837656,4444734470.977366,25730.0,26130.0,25600.0,25970.0,696074.59841025,18019771574.832413,917.0,939.0,914.0,937.0,5464678.42844386,5069214101.674822,141.0,146.0,140.0,146.0,83865179.689447,11873621626.7892
2023-11-26 09:00:00,50533000.0,50610000.0,50019000.0,50210000.0,1931.40729605,97182147445.94131,2785000.0,2801000.0,2746000.0,2768000.0,11851.31085043,32908579791.4613,527.0,529.0,510.0,519.0,20973500.17549609,10940702010.810314,832.0,852.0,822.0,826.0,190214986.2976595,159415645671.0169,7135.0,7245.0,6950.0,7140.0,987701.71982824,7035184482.864089,304400.0,307000.0,300000.0,303950.0,15524.84505311,4725182661.378974,25980.0,26260.0,25050.0,25610.0,967209.51835101,24945639910.70859,938.0,944.0,917.0,938.0,5682389.79792818,5304192725.754385,145.0,147.0,144.0,145.0,67213226.01044422,9746285756.012455
2023-11-27 09:00:00,50210000.0,50446000.0,49500000.0,50275000.0,2967.23413174,148203533801.63138,2768000.0,2780000.0,2690000.0,2738000.0,17215.119901,47016040612.94566,519.0,526.0,502.0,511.0,24936805.22184786,12777624712.221899,825.0,828.0,804.0,815.0,160771247.7158325,130999326755.55722,7150.0,7215.0,6830.0,6980.0,923925.2621699,6473337239.224439,303950.0,307850.0,296100.0,301200.0,26629.96354436,8036542017.958602,25610.0,25710.0,24590.0,25070.0,1046894.57186344,26270986415.839046,937.0,948.0,897.0,913.0,7055306.61716687,6482792366.743907,145.0,145.0,137.0,137.0,108349588.1600176,15319918826.402985
2023-11-28 09:00:00,50274000.0,51095000.0,49550000.0,50576000.0,3070.18580271,154384605619.8331,2738000.0,2770000.0,2688000.0,2740000.0,13528.30248369,36907660315.25005,511.0,519.0,497.0,515.0,21283521.99322049,10791196234.92355,815.0,820.0,801.0,816.0,119906469.2995727,97343290468.86682,6975.0,7085.0,6830.0,7050.0,797249.77898681,5557464894.0904455,301300.0,302600.0,295000.0,299100.0,16803.14902624,5018591124.133292,25070.0,25400.0,24450.0,25180.0,739287.19652854,18423032753.557453,913.0,914.0,885.0,907.0,5865694.42547046,5288283595.748782,138.0,139.0,134.0,137.0,97426541.75654277,13322128353.407888
2023-11-29 09:00:00,50576000.0,51250000.0,50419000.0,50720000.0,2831.02552019,143915341326.90656,2738000.0,2770000.0,2711000.0,2718000.0,12351.50622653,33858708498.23188,515.0,520.0,507.0,511.0,21447579.11067195,11028453681.692636,815.0,823.0,811.0,816.0,110450487.25847289,90214252229.21986,7045.0,7195.0,6915.0,6925.0,993183.18925737,7005713323.232353,299000.0,303400.0,297200.0,299100.0,23337.69318292,6991378696.142132,25180.0,25450.0,24930.0,25110.0,657638.17885375,16548357313.536291,906.0,917.0,901.0,912.0,5335546.34865272,4848558524.113527,137.0,140.0,137.0,139.0,81533920.50971042,11275956054.458418
2023-11-30 09:00:00,50720000.0,50963000.0,50445000.0,50586000.0,2773.4807392,140498847764.6817,2718000.0,2753000.0,2705000.0,2750000.0,9822.63848335,26789121554.55258,511.0,513.0,500.0,504.0,18941970.37143569,9561948494.88713,817.0,817.0,805.0,812.0,112061555.1073725,90800985395.72984,6925.0,7520.0,6860.0,7350.0,2817915.13339367,20362646089.93169,299250.0,299300.0,295500.0,297300.0,12378.75656274,3687813298.4795947,25110.0,25120.0,24790.0,25020.0,584728.28093035,14590685071.124514,912.0,914.0,902.0,911.0,4710833.3683318,4273519666.9500036,139.0,140.0,138.0,139.0,85996260.50857745,11937518520.914364
2023-12-01 09:00:00,50601000.0,52000000.0,50500000.0,51709000.0,4022.03933345,206684690132.80362,2752000.0,2820000.0,2743000.0,2794000.0,19739.32963453,55210937095.19525,503.0,516.0,501.0,513.0,15562422.20578948,7927569260.735226,812.0,822.0,809.0,818.0,94764489.86163424,77344736484.13857,7350.0,7410.0,7200.0,7330.0,1125070.66398124,8209807896.018165,297300.0,303000.0,296300.0,301250.0,21257.02557696,6380872229.422585,25020.0,25590.0,24850.0,25370.0,844526.18860944,21370039841.54725,911.0,928.0,904.0,923.0,4502132.19939769,4112807446.9715595,138.0,140.0,137.0,138.0,84972297.79445995,11802050659.581509
2023-12-02 09:00:00,51710000.0,52833000.0,51645000.0,52603000.0,2689.11690841,139928155615.26788,2792000.0,2894000.0,2791000.0,2886000.0,16806.42410297,47656291886.26678,513.0,530.0,513.0,529.0,14115714.9457024,7345229573.855365,818.0,828.0,817.0,826.0,84854934.10829838,69662731150.77135,7320.0,7455.0,7285.0,7425.0,753593.75933739,5538093404.9826,301300.0,305650.0,300600.0,305250.0,23551.35111719,7125989113.052296,25360.0,26150.0,25340.0,26090.0,672435.47880301,17310726179.552032,923.0,937.0,920.0,937.0,3936092.54176006,3645663776.13493,138.0,139.0,136.0,137.0,58121370.16300283,8017081934.072363
2023-12-03 09:00:00,52615000.0,53864000.0,52531000.0,53700000.0,3551.85450167,188420442100.16516,2886000.0,2962000.0,2874000.0,2942000.0,16728.34967595,48571043091.14733,529.0,538.0,519.0,529.0,19832192.78475495,10491381486.663664,827.0,847.0,825.0,836.0,161358520.688661,134741420276.07516,7425.0,7515.0,7280.0,7435.0,751687.15531128,5558829960.614432,305200.0,313200.0,301200.0,308650.0,89005.94044263,27428609049.10334,26090.0,26720.0,25900.0,26610.0,2004390.45027596,52868903169.197395,937.0,944.0,924.0,941.0,5036599.80944349,4702097523.854555,138.0,139.0,137.0,138.0,48533190.14246416,6704918749.2644
2023-12-04 09:00:00,53761000.0,57337000.0,53690000.0,56920000.0,11395.02751964,634928029492.8329,2942000.0,3055000.0,2942000.0,3037000.0,48072.97174081,144480930180.70935,529.0,555.0,529.0,551.0,44948047.18976569,24457734630.679928,836.0,862.0,828.0,845.0,318750471.2243411,268640920223.84433,7440.0,7680.0,7395.0,7630.0,1859683.54982112,14020449833.617777,308650.0,345700.0,308050.0,341400.0,360306.98686078,120080973375.0136,26630.0,27350.0,26220.0,27090.0,2904448.69243303,78170089270.61249,942.0,985.0,940.0,973.0,21578282.99624661,20831298461.85498,138.0,143.0,138.0,141.0,111205513.19550075,15559427700.943462
2023-12-05 09:00:00,56922000.0,60769000.0,56000000.0,60227000.0,9996.25271209,580788211507.9005,3037000.0,3146000.0,2962000.0,3137000.0,38533.43281853,117725343836.48042,551.0,583.0,537.0,582.0,42989117.89477721,23960452823.262604,845.0,852.0,826.0,847.0,242616546.90335578,203699308799.5368,7630.0,8115.0,7500.0,8070.0,2106037.25473441,16285416010.15974,341400.0,346400.0,322750.0,343950.0,120252.01307601,40224162019.2435,27090.0,28010.0,26260.0,27700.0,3632165.09584726,99002827779.9178,974.0,1015.0,965.0,1015.0,27669592.0709535,27440187604.33354,141.0,142.0,139.0,142.0,93041558.68323585,13072749570.19511
2023-12-06 09:00:00,60230000.0,61312000.0,59572000.0,60314000.0,8840.70990951,533639805638.3533,3136000.0,3163000.0,3071000.0,3081000.0,37796.18709323,117998050809.78326,581.0,627.0,574.0,610.0,94242944.6923264,56647527454.88011,847.0,887.0,844.0,881.0,466555564.4082047,402845161943.17914,8070.0,8510.0,7955.0,8345.0,2644908.6714509,21787170991.251335,344100.0,363650.0,334800.0,338400.0,187310.9313421,65223765522.7594,27700.0,28800.0,27350.0,27970.0,3992447.90575776,111977745197.00783,1015.0,1035.0,992.0,1020.0,15634916.69776412,15839209387.589588,142.0,148.0,141.0,144.0,154683289.0283779,22216574731.26706
2023-12-07 09:00:00,60295000.0,60958000.0,58555000.0,59250000.0,8318.92475677,496929423027.319,3081000.0,3260000.0,3043000.0,3227000.0,43637.37366543,137251172997.31754,610.0,629.0,594.0,625.0,59279540.21365479,36294126736.59436,882.0,900.0,856.0,881.0,359039531.59601986,315159331614.16656,8335.0,8595.0,8080.0,8560.0,1930886.06850793,16165526078.238499,338350.0,343300.0,328000.0,338400.0,66530.3135283,22436613717.48073,27970.0,30710.0,27920.0,30120.0,9343984.51281101,275973061219.17126,1020.0,1090.0,1010.0,1055.0,24528408.7955924,25776316628.91884,144.0,146.0,140.0,142.0,95547289.59197593,13708194300.688766
2023-12-08 09:00:00,59237000.0,60753000.0,58750000.0,60142000.0,5252.13320218,312888965810.0667,3227000.0,3274000.0,3199000.0,3215000.0,36337.91703626,117290173014.72057,624.0,779.0,619.0,742.0,318203476.47880876,227700408606.3937,881.0,918.0,870.0,915.0,356382182.70236266,318604519604.61176,8560.0,9410.0,8465.0,9315.0,4428355.72400849,39643131980.179955,338400.0,346550.0,334700.0,345950.0,52749.33065634,17949706861.331886,30080.0,30980.0,29580.0,30390.0,4372437.78141772,132257157126.4226,1055.0,1090.0,1035.0,1090.0,14644537.16244825,15558223917.199692,142.0,146.0,142.0,146.0,105332004.82415694,15216517214.626173
2023-12-09 09:00:00,60148000.0,60395000.0,59680000.0,60082000.0,3528.90759303,212176303316.26273,3215000.0,3268000.0,3200000.0,3218000.0,24027.37073979,77501685495.75601,743.0,876.0,740.0,795.0,616964455.7438918,507857634282.3529,914.0,950.0,903.0,905.0,484660056.523696,450521496619.64056,9320.0,10460.0,9315.0,9770.0,10772409.85676255,108156604058.18732,345950.0,360050.0,343900.0,347100.0,84516.70254673,29641623961.931557,30380.0,31980.0,30120.0,30290.0,4524828.46277643,140118105584.62476,1090.0,1195.0,1085.0,1170.0,30693951.44104965,35205294589.084496,146.0,148.0,145.0,146.0,91210219.28056528,13420281087.932245
2023-12-10 09:00:00,60082000.0,60277000.0,59563000.0,59835000.0,2575.29471124,154503668158.04605,3215000.0,3243000.0,3174000.0,3213000.0,16339.27125901,52490626244.68115,795.0,837.0,779.0,813.0,214575381.0879954,173996548855.27356,905.0,919.0,885.0,904.0,217795612.1916786,196956046214.2613,9770.0,10170.0,9505.0,10040.0,3463861.02500943,34229766254.6144,347450.0,350600.0,335150.0,343050.0,46227.98503138,15890520749.927107,30290.0,31050.0,29310.0,30060.0,2508419.28208634,75734455736.7216,1175.0,1210.0,1115.0,1145.0,17345026.43398418,20007322293.961227,146.0,149.0,146.0,148.0,75238506.24534804,11093594818.866365
2023-12-11 09:00:00,59834000.0,59918000.0,55460000.0,56950000.0,11981.70048829,690921164445.8722,3213000.0,3221000.0,2980000.0,3073000.0,42430.05486636,130810594135.38252,812.0,817.0,721.0,761.0,178423781.42380697,136065255728.53712,904.0,906.0,832.0,854.0,434895576.88984793,374692717172.1491,10040.0,10050.0,8800.0,9255.0,3605977.80275101,33486232055.743877,343050.0,343950.0,310500.0,318450.0,71617.93255381,23144815984.734028,30070.0,30110.0,26900.0,27900.0,4184702.37107654,117543522707.94717,1145.0,1150.0,1025.0,1065.0,16474588.39958299,17733722887.6215,148.0,148.0,141.0,143.0,132112762.05458663,19089292902.065067
2023-12-12 09:00:00,56950000.0,58780000.0,56654000.0,57605000.0,8005.13993037,461428661644.5635,3073000.0,3115000.0,3011000.0,3061000.0,25375.19812794,77795218021.62102,761.0,833.0,760.0,804.0,197032806.87571836,157931628431.06738,853.0,865.0,845.0,858.0,261007806.30658555,223561641134.6466,9255.0,10190.0,9240.0,9915.0,5429769.29673402,53278822900.03667,318450.0,325900.0,316000.0,321800.0,39684.32962038,12735039539.735353,27900.0,28420.0,27560.0,28170.0,2267542.79759531,63568016120.48589,1065.0,1095.0,1050.0,1090.0,9431763.45518661,10135655867.723984,143.0,146.0,142.0,143.0,110896062.7542753,15996287109.340399
2023-12-13 09:00:00,57605000.0,59924000.0,56500000.0,59056000.0,5623.2041578,326097648745.7368,3060000.0,3150000.0,2988000.0,3114000.0,22851.65969833,69860564864.29575,803.0,936.0,762.0,922.0,302424661.6893656,256923689645.19125,859.0,877.0,835.0,865.0,247427395.29166326,210488257139.57474,9915.0,10580.0,9260.0,10480.0,4104239.65573388,40200894239.89268,321850.0,327600.0,311100.0,325400.0,33277.02891998,10636075577.818235,28170.0,28960.0,27100.0,28670.0,1793244.70356759,50014259812.758224,1090.0,1095.0,1035.0,1085.0,8694295.43366664,9241506545.015018,144.0,145.0,142.0,145.0,98281290.59157804,14094102276.614447
2023-12-14 09:00:00,59056000.0,59500000.0,58002000.0,58735000.0,4548.14813078,267479933082.30008,3113000.0,3190000.0,3088000.0,3159000.0,20862.32700603,65337749641.86981,923.0,948.0,864.0,880.0,275121263.7175391,247164871514.50897,864.0,870.0,848.0,862.0,230676567.5877,198387275506.81155,10480.0,10570.0,9850.0,10250.0,3384261.87588126,34482333144.87798,325250.0,326400.0,317550.0,323750.0,31646.61297595,10197292487.910097,28670.0,28870.0,27940.0,28570.0,1681045.04350429,47664773837.370804,1085.0,1100.0,1060.0,1085.0,7642446.12767369,8217292833.583706,144.0,145.0,143.0,145.0,79807176.87374744,11492697550.811615
2023-12-15 09:00:00,58727000.0,58973000.0,57632000.0,58028000.0,3771.61724969,220131142067.4275,3160000.0,3165000.0,3070000.0,3073000.0,16753.72629495,52076667933.33604,880.0,898.0,831.0,831.0,134616236.72194308,116857449712.53728,863.0,884.0,851.0,852.0,215062167.07305086,185984162636.84024,10250.0,10340.0,9600.0,9640.0,2692042.00245002,26794807561.347713,323750.0,323750.0,314000.0,314650.0,23032.61803264,7343338624.212267,28570.0,28590.0,27530.0,27630.0,1199249.15990734,33653304121.848255,1085.0,1095.0,1045.0,1050.0,7378858.82462145,7892510326.157355,144.0,146.0,140.0,141.0,76161039.3583552,10947143709.915611
2023-12-16 09:00:00,58020000.0,58562000.0,57574000.0,57935000.0,2546.60255462,147866504293.10175,3072000.0,3109000.0,3050000.0,3056000.0,10617.71712305,32703365010.16991,831.0,855.0,809.0,833.0,88347538.3501539,74018381815.20271,852.0,857.0,843.0,851.0,103103488.25612451,87846898879.46388,9640.0,10040.0,9470.0,9725.0,1971070.30127818,19303075493.907757,314600.0,318050.0,311300.0,315250.0,13869.29198299,4380300650.815943,27630.0,28500.0,27260.0,28380.0,1047033.31898943,29232602873.925194,1050.0,1110.0,1030.0,1105.0,7373750.08637632,7940956604.587968,141.0,142.0,139.0,141.0,57893360.7770889,8165425444.962505
2023-12-17 09:00:00,57928000.0,58017000.0,56700000.0,56710000.0,3121.98161119,179292490567.81885,3056000.0,3069000.0,3011000.0,3013000.0,11598.77484088,35254570658.57737,832.0,848.0,791.0,796.0,78171988.54285058,63949529862.01206,851.0,854.0,835.0,837.0,112777374.56042287,95414335391.2105,9730.0,9820.0,9260.0,9315.0,1521103.83158655,14528191253.749577,315550.0,316100.0,309150.0,310000.0,17378.4157247,5436537305.698658,28360.0,28400.0,27250.0,27410.0,993692.48370097,27569671697.371357,1100.0,1140.0,1090.0,1095.0,10915841.83332023,12158285244.473892,140.0,142.0,139.0,139.0,49595136.72237177,6998716949.427175
2023-12-18 09:00:00,56710000.0,58184000.0,55002000.0,58130000.0,9358.51829274,526899459317.0283,3013000.0,3033000.0,2885000.0,3024000.0,31802.98881981,94022619722.89583,796.0,822.0,740.0,820.0,119031565.81669566,92448121125.89372,838.0,841.0,794.0,834.0,336424882.087501,274639815419.0884,9315.0,9400.0,8685.0,9400.0,2524848.54101203,22910441835.81433,309900.0,311850.0,296350.0,311450.0,37299.52420581,11378737684.124586,27410.0,27530.0,25610.0,27180.0,1960309.58224978,52026829529.73876,1100.0,1100.0,1000.0,1060.0,12530721.5608761,13059810590.585115,140.0,140.0,133.0,137.0,94376675.66343655,12877057000.70842
2023-12-19 09:00:00,58099000.0,58944000.0,57260000.0,57845000.0,4742.2058516,276210220545.6467,3024000.0,3066000.0,2900000.0,2979000.0,22119.98963222,66616394475.68272,820.0,838.0,776.0,788.0,88321198.45389248,71613895603.09198,834.0,838.0,816.0,827.0,143194919.32394302,118642270909.47328,9395.0,9565.0,9055.0,9180.0,1326532.45207539,12374866498.457373,311450.0,313500.0,304600.0,308050.0,21951.51199608,6806643191.345172,27180.0,27500.0,26550.0,26910.0,978265.11234536,26512378063.049103,1060.0,1075.0,1035.0,1040.0,6166301.82503612,6514705899.864185,138.0,139.0,136.0,137.0,61643464.52944483,8490977771.435288
2023-12-20 09:00:00,57840000.0,59873000.0,57580000.0,59351000.0,6248.37736262,367164134039.18427,2980000.0,3068000.0,2944000.0,2991000.0,27682.32100148,83198081232.42871,788.0,825.0,775.0,801.0,86940731.31484419,69718004758.69135,827.0,848.0,820.0,838.0,182963290.47671166,152723700468.8948,9170.0,9670.0,9030.0,9490.0,1802782.36448891,17007504813.333569,308050.0,319100.0,305250.0,311900.0,36389.56209947,11384803831.500679,26900.0,27800.0,26700.0,27430.0,1144335.17816389,31235360527.318924,1045.0,1090.0,1030.0,1070.0,6817132.67622093,7247037842.335041,138.0,141.0,137.0,140.0,67955306.49672987,9440828091.69686
